opmode,datatype,requiredSNR,ISF,NSF,IMCS,TBS,numTrBlks,NRep,SNR,BLER,TTI,pathloss,datarate
guardband,1,-12.6,7,10,12,2280,100,1536,-11,0,15359.80392,162,0.148439395
guardband,1,-12.6,7,10,12,2280,100,2048,-12,0,20480.39216,163,0.111325993
guardband,1,-12.6,7,10,13,2536,100,8,12,0,80,139,31.7
guardband,1,-12.6,7,10,13,2536,100,8,11,0,80,140,31.7
guardband,1,-12.6,7,10,13,2536,100,16,10,0,160,141,15.85
guardband,1,-12.6,7,10,13,2536,100,16,9,0,160,142,15.85
guardband,1,-12.6,7,10,13,2536,100,16,8,0,160,143,15.85
guardband,1,-12.6,7,10,13,2536,100,16,7,0,160,144,15.85
guardband,1,-12.6,7,10,13,2536,100,16,6,0,160,145,15.85
guardband,1,-12.6,7,10,13,2536,100,16,5,0,160,146,15.85
guardband,1,-12.6,7,10,13,2536,100,16,4,0,160,147,15.85
guardband,1,-12.6,7,10,13,2536,100,32,3,0,320,148,7.925
guardband,1,-12.6,7,10,13,2536,100,32,2,0,320,149,7.925
guardband,1,-12.6,7,10,13,2536,100,32,1,0,320,150,7.925
guardband,1,-12.6,7,10,13,2536,100,64,0,0,640,151,3.9625
guardband,1,-12.6,7,10,13,2536,100,64,-1,0,640,152,3.9625
guardband,1,-12.6,7,10,13,2536,100,128,-2,0,1280,153,1.98125
guardband,1,-12.6,7,10,13,2536,100,128,-3,0,1280,154,1.98125
guardband,1,-12.6,7,10,13,2536,100,128,-4,0,1280,155,1.98125
guardband,1,-12.6,7,10,13,2536,100,192,-5,0,1920,156,1.320833333
guardband,1,-12.6,7,10,13,2536,100,256,-6,0,2560,157,0.990625
guardband,1,-12.6,7,10,13,2536,100,384,-7,0,3840,158,0.660416667
guardband,1,-12.6,7,10,13,2536,100,512,-8,0,5120,159,0.4953125
guardband,1,-12.6,7,10,13,2536,100,768,-9,0,7680,160,0.330208333
guardband,1,-12.6,7,10,13,2536,100,1536,-10,0,15360.19417,161,0.16510208
guardband,1,-12.6,7,10,13,2536,100,2048,-11,0,20480.18868,162,0.123826984
standalone,1,-4.6,0,1,0,16,100,1,24,0,1,135,16
standalone,1,-4.6,0,1,0,16,100,1,23,0,1,136,16
standalone,1,-4.6,0,1,0,16,100,1,22,0,1,137,16
standalone,1,-4.6,0,1,0,16,100,1,21,0,1,138,16
standalone,1,-4.6,0,1,0,16,100,1,20,0,1,139,16
standalone,1,-4.6,0,1,0,16,100,1,19,0,1,140,16
standalone,1,-4.6,0,1,0,16,100,1,18,0,1,141,16
standalone,1,-4.6,0,1,0,16,100,1,17,0,1,142,16
standalone,1,-4.6,0,1,0,16,100,1,16,0,1,143,16
standalone,1,-4.6,0,1,0,16,100,1,15,0,1,144,16
standalone,1,-4.6,0,1,0,16,100,1,14,0,1,145,16
standalone,1,-4.6,0,1,0,16,100,1,13,0,1,146,16
standalone,1,-4.6,0,1,0,16,100,1,12,0,1,147,16
standalone,1,-4.6,0,1,0,16,100,2,11,0,2,148,8
standalone,1,-4.6,0,1,0,16,100,2,10,0,2,149,8
standalone,1,-4.6,0,1,0,16,100,2,9,0,2,150,8
standalone,1,-4.6,0,1,0,16,100,2,8,0,2,151,8
standalone,1,-4.6,0,1,0,16,100,2,7,0,2,152,8
standalone,1,-4.6,0,1,0,16,100,2,6,0,2,153,8
standalone,1,-4.6,0,1,0,16,100,2,5,0,2,154,8
standalone,1,-4.6,0,1,0,16,100,4,4,0,4,155,4
standalone,1,-4.6,0,1,0,16,100,4,3,0,4,156,4
standalone,1,-4.6,0,1,0,16,100,4,2,0,4,157,4
standalone,1,-4.6,0,1,0,16,100,4,1,0,4,158,4
standalone,1,-4.6,0,1,0,16,100,4,0,0,4,159,4
standalone,1,-4.6,0,1,0,16,100,8,-1,0,8,160,2
standalone,1,-4.6,0,1,0,16,100,8,-2,0,8,161,2
standalone,1,-4.6,0,1,0,16,100,16,-3,0,16,162,1
standalone,1,-4.6,0,1,0,16,100,32,-4,0,32,163,0.5
standalone,1,-4.6,0,1,0,16,100,32,-5,0,32,164,0.5
standalone,1,-4.6,0,1,0,16,100,32,-6,0,32,165,0.5
standalone,1,-4.6,0,1,1,24,100,1,14,0,1,145,24
standalone,1,-4.6,0,1,1,24,100,1,13,0,1,146,24
standalone,1,-4.6,0,1,1,24,100,1,12,0,1,147,24
standalone,1,-4.6,0,1,1,24,100,2,11,0,2,148,12
standalone,1,-4.6,0,1,1,24,100,2,10,0,2,149,12
standalone,1,-4.6,0,1,1,24,100,2,9,0,2,150,12
standalone,1,-4.6,0,1,1,24,100,2,8,0,2,151,12
standalone,1,-4.6,0,1,1,24,100,2,7,0,2,152,12
standalone,1,-4.6,0,1,1,24,100,4,6,0,4,153,6
standalone,1,-4.6,0,1,1,24,100,4,5,0,4,154,6
standalone,1,-4.6,0,1,1,24,100,4,4,0,4,155,6
standalone,1,-4.6,0,1,1,24,100,4,3,0,4,156,6
standalone,1,-4.6,0,1,1,24,100,4,2,0,4,157,6
standalone,1,-4.6,0,1,1,24,100,4,1,0,4,158,6
standalone,1,-4.6,0,1,1,24,100,8,0,0,8,159,3
standalone,1,-4.6,0,1,1,24,100,8,-1,0,8,160,3
standalone,1,-4.6,0,1,1,24,100,16,-2,0,16,161,1.5
standalone,1,-4.6,0,1,1,24,100,32,-3,0,32,162,0.75
standalone,1,-4.6,0,1,1,24,100,32,-4,0,32,163,0.75
standalone,1,-4.6,0,1,1,24,100,32,-5,0,32,164,0.75
standalone,1,-4.6,0,1,2,32,100,1,16,0,1,143,32
standalone,1,-4.6,0,1,2,32,100,1,15,0,1,144,32
standalone,1,-4.6,0,1,2,32,100,1,14,0,1,145,32
standalone,1,-4.6,0,1,2,32,100,2,13,0,2,146,16
standalone,1,-4.6,0,1,2,32,100,1,12,0,1,147,32
standalone,1,-4.6,0,1,2,32,100,2,11,0,2,148,16
standalone,1,-4.6,0,1,2,32,100,2,10,0,2,149,16
standalone,1,-4.6,0,1,2,32,100,2,9,0,2,150,16
standalone,1,-4.6,0,1,2,32,100,2,8,0,2,151,16
standalone,1,-4.6,0,1,2,32,100,2,7,0,2,152,16
standalone,1,-4.6,0,1,2,32,100,4,6,0,4,153,8
standalone,1,-4.6,0,1,2,32,100,4,5,0,4,154,8
standalone,1,-4.6,0,1,2,32,100,4,4,0,4,155,8
standalone,1,-4.6,0,1,2,32,100,4,3,0,4,156,8
standalone,1,-4.6,0,1,2,32,100,4,2,0,4,157,8
standalone,1,-4.6,0,1,2,32,100,4,1,0,4,158,8
standalone,1,-4.6,0,1,2,32,100,8,0,0,8,159,4
standalone,1,-4.6,0,1,2,32,100,8,-1,0,8,160,4
standalone,1,-4.6,0,1,2,32,100,16,-2,0,16,161,2
standalone,1,-4.6,0,1,2,32,100,16,-3,0,16,162,2
standalone,1,-4.6,0,1,2,32,100,32,-4,0,32,163,1
standalone,1,-4.6,0,1,2,32,100,32,-5,0,32,164,1
standalone,1,-4.6,0,1,3,40,100,2,14,0,2,145,20
standalone,1,-4.6,0,1,3,40,100,2,13,0,2,146,20
standalone,1,-4.6,0,1,3,40,100,2,12,0,2,147,20
standalone,1,-4.6,0,1,3,40,100,2,11,0,2,148,20
standalone,1,-4.6,0,1,3,40,100,2,10,0,2,149,20
standalone,1,-4.6,0,1,3,40,100,2,9,0,2,150,20
standalone,1,-4.6,0,1,3,40,100,2,8,0,2,151,20
standalone,1,-4.6,0,1,3,40,100,2,7,0,2,152,20
standalone,1,-4.6,0,1,3,40,100,4,6,0,4,153,10
standalone,1,-4.6,0,1,3,40,100,4,5,0,4,154,10
standalone,1,-4.6,0,1,3,40,100,4,4,0,4,155,10
standalone,1,-4.6,0,1,3,40,100,4,3,0,4,156,10
standalone,1,-4.6,0,1,3,40,100,4,2,0,4,157,10
standalone,1,-4.6,0,1,3,40,100,8,1,0,8,158,5
standalone,1,-4.6,0,1,3,40,100,8,0,0,8,159,5
standalone,1,-4.6,0,1,3,40,100,8,-1,0,8,160,5
standalone,1,-4.6,0,1,3,40,100,16,-2,0,16,161,2.5
standalone,1,-4.6,0,1,3,40,100,32,-3,0,32,162,1.25
standalone,1,-4.6,0,1,3,40,100,32,-4,0,32,163,1.25
standalone,1,-4.6,0,1,3,40,100,64,-5,0,64,164,0.625
standalone,1,-4.6,0,1,3,40,100,64,-6,0,64,165,0.625
standalone,1,-4.6,0,1,4,56,100,1,24,0,1,135,56
standalone,1,-4.6,0,1,4,56,100,1,23,0,1,136,56
standalone,1,-4.6,0,1,4,56,100,1,22,0,1,137,56
standalone,1,-4.6,0,1,4,56,100,1,21,0,1,138,56
standalone,1,-4.6,0,1,4,56,100,1,20,0,1,139,56
standalone,1,-4.6,0,1,4,56,100,1,19,0,1,140,56
standalone,1,-4.6,0,1,4,56,100,1,18,0,1,141,56
standalone,1,-4.6,0,1,4,56,100,2,17,0,2,142,28
standalone,1,-4.6,0,1,4,56,100,1,16,0,1,143,56
standalone,1,-4.6,0,1,4,56,100,2,15,0,2,144,28
standalone,1,-4.6,0,1,4,56,100,2,14,0,2,145,28
standalone,1,-4.6,0,1,4,56,100,2,13,0,2,146,28
standalone,1,-4.6,0,1,4,56,100,2,12,0,2,147,28
standalone,1,-4.6,0,1,4,56,100,2,11,0,2,148,28
standalone,1,-4.6,0,1,4,56,100,2,10,0,2,149,28
standalone,1,-4.6,0,1,4,56,100,2,9,0,2,150,28
standalone,1,-4.6,0,1,4,56,100,2,8,0,2,151,28
standalone,1,-4.6,0,1,4,56,100,4,7,0,4,152,14
standalone,1,-4.6,0,1,4,56,100,4,6,0,4,153,14
standalone,1,-4.6,0,1,4,56,100,4,5,0,4,154,14
standalone,1,-4.6,0,1,4,56,100,4,4,0,4,155,14
standalone,1,-4.6,0,1,4,56,100,4,3,0,4,156,14
standalone,1,-4.6,0,1,4,56,100,4,2,0,4,157,14
standalone,1,-4.6,0,1,4,56,100,8,1,0,8,158,7
standalone,1,-4.6,0,1,4,56,100,8,0,0,8,159,7
standalone,1,-4.6,0,1,4,56,100,16,-1,0,16,160,3.5
standalone,1,-4.6,0,1,4,56,100,32,-2,0,32,161,1.75
standalone,1,-4.6,0,1,4,56,100,32,-3,0,32,162,1.75
standalone,1,-4.6,0,1,4,56,100,32,-4,0,32,163,1.75
standalone,1,-4.6,0,1,4,56,100,64,-5,0,64,164,0.875
standalone,1,-4.6,0,1,4,56,100,64,-6,0,64,165,0.875
standalone,1,-4.6,0,1,5,72,100,1,18,0,1,141,72
standalone,1,-4.6,0,1,5,72,100,1,17,0,1,142,72
standalone,1,-4.6,0,1,5,72,100,2,16,0,2,143,36
standalone,1,-4.6,0,1,5,72,100,2,15,0,2,144,36
standalone,1,-4.6,0,1,5,72,100,2,14,0,2,145,36
standalone,1,-4.6,0,1,5,72,100,2,13,0,2,146,36
standalone,1,-4.6,0,1,5,72,100,2,12,0,2,147,36
standalone,1,-4.6,0,1,5,72,100,2,11,0,2,148,36
standalone,1,-4.6,0,1,5,72,100,2,10,0,2,149,36
standalone,1,-4.6,0,1,5,72,100,2,9,0,2,150,36
standalone,1,-4.6,0,1,5,72,100,4,8,0,4,151,18
standalone,1,-4.6,0,1,5,72,100,4,7,0,4,152,18
standalone,1,-4.6,0,1,5,72,100,4,6,0,4,153,18
standalone,1,-4.6,0,1,5,72,100,4,5,0,4,154,18
standalone,1,-4.6,0,1,5,72,100,4,4,0,4,155,18
standalone,1,-4.6,0,1,5,72,100,4,3,0,4,156,18
standalone,1,-4.6,0,1,5,72,100,8,2,0,8,157,9
standalone,1,-4.6,0,1,5,72,100,8,1,0,8,158,9
standalone,1,-4.6,0,1,5,72,100,16,0,0,16,159,4.5
standalone,1,-4.6,0,1,5,72,100,16,-1,0,16,160,4.5
standalone,1,-4.6,0,1,5,72,100,32,-2,0,32,161,2.25
standalone,1,-4.6,0,1,5,72,100,32,-3,0,32,162,2.25
standalone,1,-4.6,0,1,5,72,100,64,-4,0,64,163,1.125
standalone,1,-4.6,0,1,5,72,100,64,-5,0,64,164,1.125
standalone,1,-4.6,0,1,5,72,100,64,-6,0,64,165,1.125
standalone,1,-4.6,0,1,6,88,100,2,14,0,2,145,44
standalone,1,-4.6,0,1,6,88,100,2,13,0,2,146,44
standalone,1,-4.6,0,1,6,88,100,2,12,0,2,147,44
standalone,1,-4.6,0,1,6,88,100,2,11,0,2,148,44
standalone,1,-4.6,0,1,6,88,100,4,10,0,4,149,22
standalone,1,-4.6,0,1,6,88,100,2,9,0,2,150,44
standalone,1,-4.6,0,1,6,88,100,4,8,0,4,151,22
standalone,1,-4.6,0,1,6,88,100,4,7,0,4,152,22
standalone,1,-4.6,0,1,6,88,100,4,6,0,4,153,22
standalone,1,-4.6,0,1,6,88,100,4,5,0,4,154,22
standalone,1,-4.6,0,1,6,88,100,4,4,0,4,155,22
standalone,1,-4.6,0,1,6,88,100,8,3,0,8,156,11
standalone,1,-4.6,0,1,6,88,100,8,2,0,8,157,11
standalone,1,-4.6,0,1,6,88,100,8,1,0,8,158,11
standalone,1,-4.6,0,1,6,88,100,32,0,0,32,159,2.75
standalone,1,-4.6,0,1,6,88,100,32,-1,0,32,160,2.75
standalone,1,-4.6,0,1,6,88,100,32,-2,0,32,161,2.75
standalone,1,-4.6,0,1,6,88,100,64,-3,0,64,162,1.375
standalone,1,-4.6,0,1,6,88,100,64,-4,0,64,163,1.375
standalone,1,-4.6,0,1,6,88,100,64,-5,0,64,164,1.375
standalone,1,-4.6,0,1,7,104,100,2,18,0,2,141,52
standalone,1,-4.6,0,1,7,104,100,2,17,0,2,142,52
standalone,1,-4.6,0,1,7,104,100,2,16,0,2,143,52
standalone,1,-4.6,0,1,7,104,100,2,15,0,2,144,52
standalone,1,-4.6,0,1,7,104,100,2,14,0,2,145,52
standalone,1,-4.6,0,1,7,104,100,2,13,0,2,146,52
standalone,1,-4.6,0,1,7,104,100,2,12,0,2,147,52
standalone,1,-4.6,0,1,7,104,100,4,11,0,4,148,26
standalone,1,-4.6,0,1,7,104,100,4,10,0,4,149,26
standalone,1,-4.6,0,1,7,104,100,4,9,0,4,150,26
standalone,1,-4.6,0,1,7,104,100,4,8,0,4,151,26
standalone,1,-4.6,0,1,7,104,100,4,7,0,4,152,26
standalone,1,-4.6,0,1,7,104,100,4,6,0,4,153,26
standalone,1,-4.6,0,1,7,104,100,4,5,0,4,154,26
standalone,1,-4.6,0,1,7,104,100,8,4,0,8,155,13
standalone,1,-4.6,0,1,7,104,100,8,3,0,8,156,13
standalone,1,-4.6,0,1,7,104,100,8,2,0,8,157,13
standalone,1,-4.6,0,1,7,104,100,32,1,0,32,158,3.25
standalone,1,-4.6,0,1,7,104,100,16,0,0,16,159,6.5
standalone,1,-4.6,0,1,7,104,100,32,-1,0,32,160,3.25
standalone,1,-4.6,0,1,7,104,100,32,-2,0,32,161,3.25
standalone,1,-4.6,0,1,7,104,100,64,-3,0,64,162,1.625
standalone,1,-4.6,0,1,7,104,100,64,-4,0,64,163,1.625
standalone,1,-4.6,0,1,7,104,100,128,-5,0,128,164,0.8125
standalone,1,-4.6,0,1,7,104,100,128,-6,0,128,165,0.8125
standalone,1,-4.6,0,1,8,120,100,2,20,0,2,139,60
standalone,1,-4.6,0,1,8,120,100,2,19,0,2,140,60
standalone,1,-4.6,0,1,8,120,100,2,18,0,2,141,60
standalone,1,-4.6,0,1,8,120,100,2,17,0,2,142,60
standalone,1,-4.6,0,1,8,120,100,2,16,0,2,143,60
standalone,1,-4.6,0,1,8,120,100,2,15,0,2,144,60
standalone,1,-4.6,0,1,8,120,100,2,14,0,2,145,60
standalone,1,-4.6,0,1,8,120,100,2,13,0,2,146,60
standalone,1,-4.6,0,1,8,120,100,2,12,0,2,147,60
standalone,1,-4.6,0,1,8,120,100,2,11,0,2,148,60
standalone,1,-4.6,0,1,8,120,100,2,10,0,2,149,60
standalone,1,-4.6,0,1,8,120,100,4,9,0,4,150,30
standalone,1,-4.6,0,1,8,120,100,4,8,0,4,151,30
standalone,1,-4.6,0,1,8,120,100,4,7,0,4,152,30
standalone,1,-4.6,0,1,8,120,100,4,6,0,4,153,30
standalone,1,-4.6,0,1,8,120,100,8,5,0,8,154,15
standalone,1,-4.6,0,1,8,120,100,8,4,0,8,155,15
standalone,1,-4.6,0,1,8,120,100,8,3,0,8,156,15
standalone,1,-4.6,0,1,8,120,100,8,2,0,8,157,15
standalone,1,-4.6,0,1,8,120,100,16,1,0,16,158,7.5
standalone,1,-4.6,0,1,8,120,100,32,0,0,32,159,3.75
standalone,1,-4.6,0,1,8,120,100,32,-1,0,32,160,3.75
standalone,1,-4.6,0,1,8,120,100,64,-2,0,64,161,1.875
standalone,1,-4.6,0,1,8,120,100,64,-3,0,64,162,1.875
standalone,1,-4.6,0,1,8,120,100,64,-4,0,64,163,1.875
standalone,1,-4.6,0,1,8,120,100,128,-5,0,128,164,0.9375
standalone,1,-4.6,0,1,8,120,100,128,-6,0,128,165,0.9375
standalone,1,-4.6,0,1,9,136,100,2,22,0,2,137,68
standalone,1,-4.6,0,1,9,136,100,2,21,0,2,138,68
standalone,1,-4.6,0,1,9,136,100,2,20,0,2,139,68
standalone,1,-4.6,0,1,9,136,100,2,19,0,2,140,68
standalone,1,-4.6,0,1,9,136,100,2,18,0,2,141,68
standalone,1,-4.6,0,1,9,136,100,2,17,0,2,142,68
standalone,1,-4.6,0,1,9,136,100,2,16,0,2,143,68
standalone,1,-4.6,0,1,9,136,100,2,15,0,2,144,68
standalone,1,-4.6,0,1,9,136,100,2,14,0,2,145,68
standalone,1,-4.6,0,1,9,136,100,2,13,0,2,146,68
standalone,1,-4.6,0,1,9,136,100,4,12,0,4,147,34
standalone,1,-4.6,0,1,9,136,100,4,11,0,4,148,34
standalone,1,-4.6,0,1,9,136,100,4,10,0,4,149,34
standalone,1,-4.6,0,1,9,136,100,4,9,0,4,150,34
standalone,1,-4.6,0,1,9,136,100,4,8,0,4,151,34
standalone,1,-4.6,0,1,9,136,100,4,7,0,4,152,34
standalone,1,-4.6,0,1,9,136,100,8,6,0,8,153,17
standalone,1,-4.6,0,1,9,136,100,8,5,0,8,154,17
standalone,1,-4.6,0,1,9,136,100,8,4,0,8,155,17
standalone,1,-4.6,0,1,9,136,100,8,3,0,8,156,17
standalone,1,-4.6,0,1,9,136,100,16,2,0,16,157,8.5
standalone,1,-4.6,0,1,9,136,100,16,1,0,16,158,8.5
standalone,1,-4.6,0,1,9,136,100,32,0,0,32,159,4.25
standalone,1,-4.6,0,1,9,136,100,32,-1,0,32,160,4.25
standalone,1,-4.6,0,1,9,136,100,64,-2,0,64,161,2.125
standalone,1,-4.6,0,1,9,136,100,64,-3,0,64,162,2.125
standalone,1,-4.6,0,1,9,136,100,128,-4,0,128,163,1.0625
standalone,1,-4.6,0,1,9,136,100,128,-5,0,128,164,1.0625
standalone,1,-4.6,0,1,9,136,100,128,-6,0,128,165,1.0625
standalone,1,-4.6,0,1,10,144,100,2,18,0,2,141,72
standalone,1,-4.6,0,1,10,144,100,2,17,0,2,142,72
standalone,1,-4.6,0,1,10,144,100,2,16,0,2,143,72
standalone,1,-4.6,0,1,10,144,100,2,15,0,2,144,72
standalone,1,-4.6,0,1,10,144,100,2,14,0,2,145,72
standalone,1,-4.6,0,1,10,144,100,4,13,0,4,146,36
standalone,1,-4.6,0,1,10,144,100,4,12,0,4,147,36
standalone,1,-4.6,0,1,10,144,100,4,11,0,4,148,36
standalone,1,-4.6,0,1,10,144,100,4,10,0,4,149,36
standalone,1,-4.6,0,1,10,144,100,4,9,0,4,150,36
standalone,1,-4.6,0,1,10,144,100,4,8,0,4,151,36
standalone,1,-4.6,0,1,10,144,100,4,7,0,4,152,36
standalone,1,-4.6,0,1,10,144,100,4,6,0,4,153,36
standalone,1,-4.6,0,1,10,144,100,8,5,0,8,154,18
standalone,1,-4.6,0,1,10,144,100,8,4,0,8,155,18
standalone,1,-4.6,0,1,10,144,100,16,3,0,16,156,9
standalone,1,-4.6,0,1,10,144,100,16,2,0,16,157,9
standalone,1,-4.6,0,1,10,144,100,32,1,0,32,158,4.5
standalone,1,-4.6,0,1,10,144,100,32,0,0,32,159,4.5
standalone,1,-4.6,0,1,10,144,100,32,-1,0,32,160,4.5
standalone,1,-4.6,0,1,10,144,100,64,-2,0,64,161,2.25
standalone,1,-4.6,0,1,10,144,100,64,-3,0,64,162,2.25
standalone,1,-4.6,0,1,10,144,100,128,-4,0,128,163,1.125
standalone,1,-4.6,0,1,10,144,100,128,-5,0,128,164,1.125
standalone,1,-4.6,0,1,10,144,100,128,-6,0,128,165,1.125
standalone,1,-4.6,0,1,11,176,100,2,20,0,2,139,88
standalone,1,-4.6,0,1,11,176,100,2,19,0,2,140,88
standalone,1,-4.6,0,1,11,176,100,2,18,0,2,141,88
standalone,1,-4.6,0,1,11,176,100,2,17,0,2,142,88
standalone,1,-4.6,0,1,11,176,100,2,16,0,2,143,88
standalone,1,-4.6,0,1,11,176,100,2,15,0,2,144,88
standalone,1,-4.6,0,1,11,176,100,4,14,0,4,145,44
standalone,1,-4.6,0,1,11,176,100,4,13,0,4,146,44
standalone,1,-4.6,0,1,11,176,100,4,12,0,4,147,44
standalone,1,-4.6,0,1,11,176,100,4,11,0,4,148,44
standalone,1,-4.6,0,1,11,176,100,4,10,0,4,149,44
standalone,1,-4.6,0,1,11,176,100,4,9,0,4,150,44
standalone,1,-4.6,0,1,11,176,100,4,8,0,4,151,44
standalone,1,-4.6,0,1,11,176,100,4,7,0,4,152,44
standalone,1,-4.6,0,1,11,176,100,8,6,0,8,153,22
standalone,1,-4.6,0,1,11,176,100,8,5,0,8,154,22
standalone,1,-4.6,0,1,11,176,100,16,4,0,16,155,11
standalone,1,-4.6,0,1,11,176,100,16,3,0,16,156,11
standalone,1,-4.6,0,1,11,176,100,16,2,0,16,157,11
standalone,1,-4.6,0,1,11,176,100,32,1,0,32,158,5.5
standalone,1,-4.6,0,1,11,176,100,32,0,0,32,159,5.5
standalone,1,-4.6,0,1,11,176,100,64,-1,0,64,160,2.75
standalone,1,-4.6,0,1,11,176,100,64,-2,0,64,161,2.75
standalone,1,-4.6,0,1,11,176,100,64,-3,0,64,162,2.75
standalone,1,-4.6,0,1,11,176,100,128,-4,0,128,163,1.375
standalone,1,-4.6,0,1,11,176,100,128,-5,0,128,164,1.375
standalone,1,-4.6,0,1,12,208,100,2,24,0,2,135,104
standalone,1,-4.6,0,1,12,208,100,2,23,0,2,136,104
standalone,1,-4.6,0,1,12,208,100,2,22,0,2,137,104
standalone,1,-4.6,0,1,12,208,100,2,21,0,2,138,104
standalone,1,-4.6,0,1,12,208,100,4,20,0,4,139,52
standalone,1,-4.6,0,1,12,208,100,4,19,0,4,140,52
standalone,1,-4.6,0,1,12,208,100,4,18,0,4,141,52
standalone,1,-4.6,0,1,12,208,100,4,17,0,4,142,52
standalone,1,-4.6,0,1,12,208,100,4,16,0,4,143,52
standalone,1,-4.6,0,1,12,208,100,4,15,0,4,144,52
standalone,1,-4.6,0,1,12,208,100,4,14,0,4,145,52
standalone,1,-4.6,0,1,12,208,100,4,13,0,4,146,52
standalone,1,-4.6,0,1,12,208,100,4,12,0,4,147,52
standalone,1,-4.6,0,1,12,208,100,4,11,0,4,148,52
standalone,1,-4.6,0,1,12,208,100,8,10,0,8,149,26
standalone,1,-4.6,0,1,12,208,100,8,9,0,8,150,26
standalone,1,-4.6,0,1,12,208,100,8,8,0,8,151,26
standalone,1,-4.6,0,1,12,208,100,8,7,0,8,152,26
standalone,1,-4.6,0,1,12,208,100,8,6,0,8,153,26
standalone,1,-4.6,0,1,12,208,100,16,5,0,16,154,13
standalone,1,-4.6,0,1,12,208,100,16,4,0,16,155,13
standalone,1,-4.6,0,1,12,208,100,32,3,0,32,156,6.5
standalone,1,-4.6,0,1,12,208,100,32,2,0,32,157,6.5
standalone,1,-4.6,0,1,12,208,100,32,1,0,32,158,6.5
standalone,1,-4.6,0,1,12,208,100,64,0,0,64,159,3.25
standalone,1,-4.6,0,1,12,208,100,64,-1,0,64,160,3.25
standalone,1,-4.6,0,1,12,208,100,128,-2,0,128,161,1.625
standalone,1,-4.6,0,1,12,208,100,128,-3,0,128,162,1.625
standalone,1,-4.6,0,1,12,208,100,128,-4,0,128,163,1.625
standalone,1,-4.6,0,1,12,208,100,128,-5,0,128,164,1.625
standalone,1,-4.6,0,1,13,224,100,4,16,0,4,143,56
standalone,1,-4.6,0,1,13,224,100,4,15,0,4,144,56
standalone,1,-4.6,0,1,13,224,100,4,14,0,4,145,56
standalone,1,-4.6,0,1,13,224,100,4,13,0,4,146,56
standalone,1,-4.6,0,1,13,224,100,8,12,0,8,147,28
standalone,1,-4.6,0,1,13,224,100,8,11,0,8,148,28
standalone,1,-4.6,0,1,13,224,100,8,10,0,8,149,28
standalone,1,-4.6,0,1,13,224,100,8,9,0,8,150,28
standalone,1,-4.6,0,1,13,224,100,8,8,0,8,151,28
standalone,1,-4.6,0,1,13,224,100,16,7,0,16,152,14
standalone,1,-4.6,0,1,13,224,100,16,6,0,16,153,14
standalone,1,-4.6,0,1,13,224,100,32,5,0,32,154,7
standalone,1,-4.6,0,1,13,224,100,32,4,0,32,155,7
standalone,1,-4.6,0,1,13,224,100,32,3,0,32,156,7
standalone,1,-4.6,0,1,13,224,100,32,2,0,32,157,7
standalone,1,-4.6,0,1,13,224,100,64,1,0,64,158,3.5
standalone,1,-4.6,0,1,13,224,100,64,0,0,64,159,3.5
standalone,1,-4.6,0,1,13,224,100,128,-1,0,128,160,1.75
standalone,1,-4.6,0,1,13,224,100,128,-2,0,128,161,1.75
standalone,1,-4.6,0,1,13,224,100,128,-3,0,128,162,1.75
standalone,1,-4.6,0,1,13,224,100,192,-4,0,192,163,1.166666667
standalone,1,-4.6,0,1,13,224,100,256,-5,0,256,164,0.875
standalone,1,-4.6,0,1,13,224,100,256,-6,0,256,165,0.875
standalone,1,-4.6,1,2,0,32,100,1,14,0,2,145,16
standalone,1,-4.6,1,2,0,32,100,1,13,0,2,146,16
standalone,1,-4.6,1,2,0,32,100,1,12,0,2,147,16
standalone,1,-4.6,1,2,0,32,100,1,11,0,2,148,16
standalone,1,-4.6,1,2,0,32,100,1,10,0,2,149,16
standalone,1,-4.6,1,2,0,32,100,1,9,0,2,150,16
standalone,1,-4.6,1,2,0,32,100,1,8,0,2,151,16
standalone,1,-4.6,1,2,0,32,100,2,7,0,4,152,8
standalone,1,-4.6,1,2,0,32,100,2,6,0,4,153,8
standalone,1,-4.6,1,2,0,32,100,2,5,0,4,154,8
standalone,1,-4.6,1,2,0,32,100,2,4,0,4,155,8
standalone,1,-4.6,1,2,0,32,100,2,3,0,4,156,8
standalone,1,-4.6,1,2,0,32,100,2,2,0,4,157,8
standalone,1,-4.6,1,2,0,32,100,2,1,0,4,158,8
standalone,1,-4.6,1,2,0,32,100,4,0,0,8,159,4
standalone,1,-4.6,1,2,0,32,100,4,-1,0,8,160,4
standalone,1,-4.6,1,2,0,32,100,8,-2,0,16,161,2
standalone,1,-4.6,1,2,0,32,100,8,-3,0,16,162,2
standalone,1,-4.6,1,2,0,32,100,16,-4,0,32,163,1
standalone,1,-4.6,1,2,0,32,100,16,-5,0,32,164,1
standalone,1,-4.6,1,2,1,56,100,1,16,0,2,143,28
standalone,1,-4.6,1,2,1,56,100,1,15,0,2,144,28
standalone,1,-4.6,1,2,1,56,100,1,14,0,2,145,28
standalone,1,-4.6,1,2,1,56,100,1,13,0,2,146,28
standalone,1,-4.6,1,2,1,56,100,1,12,0,2,147,28
standalone,1,-4.6,1,2,1,56,100,1,11,0,2,148,28
standalone,1,-4.6,1,2,1,56,100,1,10,0,2,149,28
standalone,1,-4.6,1,2,1,56,100,1,9,0,2,150,28
